"","year","US_State","department_name","total_crime_count","total_crime_per_100k","crime_type","counts","counts_per_100k"
"1005",1997,"California","San Jose",6191,736.559952125388,"homicide",43,5.11582586680531
"1006",1998,"California","Fresno, Calif.",4254,1052.1967761324,"homicide",36,8.90434507305273
"1007",1998,"California","Long Beach, Calif.",3697,859.731453101963,"homicide",38,8.83683938811864
"1008",1998,"California","Los Angeles",49201,1358.51317620552,"homicide",426,11.7624969627355
"1009",1998,"California","Los Angeles County, Calif.",10270,1082.85016284928,"homicide",131,13.812402271982
"1010",1998,"California","Oakland, Calif.",7008,1861.97276652275,"homicide",72,19.1298571903022
"1011",1998,"California","Sacramento, Calif.",3376,877.560091811085,"homicide",31,8.05816435016103
"1012",1998,"California","San Diego",8744,725.205021364686,"homicide",42,3.48337270097402
"1013",1998,"California","San Francisco",7337,989.664967991346,"homicide",58,7.82343848214503
"1014",1998,"California","San Jose",5155,599.271574067293,"homicide",29,3.37126588709049
"1015",1999,"California","Fresno, Calif.",4008,992.16270676245,"homicide",26,6.43618522350891
"1016",1999,"California","Long Beach, Calif.",3257,744.937308162061,"homicide",46,10.5210672936613
"1017",1999,"California","Los Angeles",46840,1283.23915424568,"homicide",425,11.6433954003931
"1018",1999,"California","Los Angeles County, Calif.",9015,899.609919559007,"homicide",117,11.6754698378706
"1019",1999,"California","Oakland, Calif.",5754,1549.96578977141,"homicide",60,16.1623127192014
"1020",1999,"California","Sacramento, Calif.",3084,752.031876007403,"homicide",54,13.1678733153047
"1021",1999,"California","San Diego",7411,598.361469752105,"homicide",57,4.60215946240318
"1022",1999,"California","San Francisco",6555,866.261398176292,"homicide",64,8.45777719043214
"1023",1999,"California","San Jose",5088,580.928023383266,"homicide",25,2.85440263061746
"1024",2000,"California","Fresno, Calif.",3843,898.62785629437,"homicide",24,5.61203969582745
"1025",2000,"California","Long Beach, Calif.",3216,696.824853419772,"homicide",49,10.6170453412838
"1026",2000,"California","Los Angeles",50241,1359.76854082202,"homicide",550,14.8857048516572
"1027",2000,"California","Los Angeles County, Calif.",9401,952.485164595232,"homicide",111,11.2462347909872
"1028",2000,"California","Oakland, Calif.",5038,1261.1268536412,"homicide",80,20.0258333249892
"1029",2000,"California","Sacramento, Calif.",3117,765.813796932814,"homicide",39,9.58188581340383
"1030",2000,"California","San Diego",7160,585.254209579859,"homicide",54,4.41392839627268
"1031",2000,"California","San Francisco",6499,836.70965441149,"homicide",59,7.59591777354638
"1032",2000,"California","San Jose",4928,550.649594443445,"homicide",19,2.12304023831685
"1033",2001,"California","Fresno, Calif.",4096,940.312213039486,"homicide",40,9.18273645546373
"1034",2001,"California","Long Beach, Calif.",3413,726.017285720667,"homicide",49,10.4233363610644
"1035",2001,"California","Los Angeles",52243,1388.15449293554,"homicide",588,15.6238126035277
"1036",2001,"California","Los Angeles County, Calif.",7997,795.016557460003,"homicide",108,10.7367498068876
"1037",2001,"California","Oakland, Calif.",5330,1309.87840003146,"homicide",84,20.6434869798579
"1038",2001,"California","Sacramento, Calif.",3309,798.153320694097,"homicide",40,9.6482722356494
"1039",2001,"California","San Diego",7405,594.23690512111,"homicide",50,4.01240314058819
"1040",2001,"California","San Francisco",6784,857.466429380359,"homicide",62,7.8365151270021
"1041",2001,"California","San Jose",5564,609.077265457634,"homicide",22,2.40828537743853
"1042",2002,"California","Fresno, Calif.",3780,852.574526967744,"homicide",42,9.4730502996416
"1043",2002,"California","Long Beach, Calif.",3626,757.819586271469,"homicide",67,14.0027336680056
"1044",2002,"California","Los Angeles",51695,1349.54122907846,"homicide",654,17.0732172128312
"1045",2002,"California","Los Angeles County, Calif.",8504,830.620435567823,"homicide",135,13.1860017405522
"1046",2002,"California","Oakland, Calif.",5661,1366.85974777925,"homicide",108,26.0768155379188
"1047",2002,"California","Sacramento, Calif.",3547,840.579091928118,"homicide",47,11.1382061800455
"1048",2002,"California","San Diego",7193,567.116543908366,"homicide",47,3.70561345248063
"1049",2002,"California","San Francisco",6059,752.419377872487,"homicide",68,8.44438318127234
"1050",2002,"California","San Jose",4134,445.560081093228,"homicide",26,2.8022646609637
"1051",2003,"California","Fresno, Calif.",3505,779.06547706369,"homicide",37,8.22408634846121
"1052",2003,"California","Long Beach, Calif.",3579,749.736052688911,"homicide",49,10.2646176534665
"1053",2003,"California","Los Angeles",48824,1271.84319838451,"homicide",515,13.4155179249554
"1054",2003,"California","Los Angeles County, Calif.",7971,768.917630988992,"homicide",144,13.8908717679607
"1055",2003,"California","Oakland, Calif.",5613,1379.10531372005,"homicide",109,26.7811293774247
"1056",2003,"California","Sacramento, Calif.",3420,777.606744715344,"homicide",43,9.7769269072397
"1057",2003,"California","San Diego",7366,578.748626984489,"homicide",65,5.10706771028941
"1058",2003,"California","San Francisco",5725,741.51787738079,"homicide",69,8.93707136057197
"1059",2003,"California","San Jose",3378,371.253668025805,"homicide",29,3.1871984525602
"1060",2004,"California","Fresno, Calif.",3496,765.55359203614,"homicide",53,11.6059326023786
"1061",2004,"California","Long Beach, Calif.",3755,780.754556134277,"homicide",48,9.98035118360727
"1062",2004,"California","Los Angeles",42786,1107.29297844886,"homicide",518,13.4057346523748
"1063",2004,"California","Los Angeles County, Calif.",7201,685.949326815179,"homicide",170,16.1937766363811
"1064",2004,"California","Oakland, Calif.",5151,1276.75395654922,"homicide",83,20.5728166168871
"1065",2004,"California","Sacramento, Calif.",4730,1050.00976753272,"homicide",50,11.099469001403
"1066",2004,"California","San Diego",6774,528.654576444201,"homicide",62,4.83858632116039
"1067",2004,"California","San Francisco",5757,757.148324528213,"homicide",88,11.5735717489114
"1068",2004,"California","San Jose",3379,371.844984989744,"homicide",24,2.64110081081795
"1069",2005,"California","Fresno, Calif.",3897,845.780214342453,"homicide",49,10.6346498595792
"1070",2005,"California","Long Beach, Calif.",3399,708.525021418342,"homicide",42,8.75494289484271
"1071",2005,"California","Los Angeles",31767,820.624337878063,"homicide",489,12.6321434577509
"1072",2005,"California","Los Angeles County, Calif.",7459,704.45015299762,"homicide",168,15.8664198556911
"1073",2005,"California","Oakland, Calif.",5692,1420.80130997282,"homicide",93,23.2140762170541
"1074",2005,"California","Sacramento, Calif.",5265,1151.20466516671,"homicide",52,11.3699226189305
"1075",2005,"California","San Diego",6603,519.043381744891,"homicide",51,4.00896751006958
"1076",2005,"California","San Francisco",5985,798.881965690122,"homicide",96,12.8141468180872
"1077",2005,"California","San Jose",3492,383.513741477472,"homicide",26,2.85548604765587
"1078",2006,"California","Fresno, Calif.",3524,757.411303998332,"homicide",52,11.1763302519618
"1079",2006,"California","Long Beach, Calif.",3420,715.057821415355,"homicide",41,8.57233060761097
"1080",2006,"California","Los Angeles",30526,786.863103193619,"homicide",480,12.3728719626855
"1081",2006,"California","Los Angeles County, Calif.",7290,682.861122533761,"homicide",135,12.6455763432178
"1082",2006,"California","Oakland, Calif.",7599,1905.30396104645,"homicide",145,36.3559776749224
"1083",2006,"California","Sacramento, Calif.",5556,1206.37843283712,"homicide",57,12.3764526047004
"1084",2006,"California","San Diego",6391,504.480809442656,"homicide",68,5.36765686779856
"1085",2006,"California","San Francisco",6533,875.637494387369,"homicide",86,11.5268367545253
"1086",2006,"California","San Jose",3561,386.834798402691,"homicide",29,3.15029743152991
"1087",2007,"California","Fresno, Calif.",3043,644.471270940551,"homicide",52,11.0129826121948
"1088",2007,"California","Long Beach, Calif.",3426,722.847334896056,"homicide",42,8.86152599697442
"1089",2007,"California","Los Angeles",27806,718.410887312113,"homicide",395,10.2054340965362
"1090",2007,"California","Los Angeles County, Calif.",7784,784.332692485964,"homicide",127,12.7967949570552
"1091",2007,"California","Oakland, Calif.",7605,1917.83447361055,"homicide",120,30.2616879465175
"1092",2007,"California","Sacramento, Calif.",5128,1113.46097892502,"homicide",44,9.5538773542708
"1093",2007,"California","San Diego",6332,502.063121037491,"homicide",59,4.6780992010758
"1094",2007,"California","San Francisco",6414,874.081321996896,"homicide",100,13.6277100404879
"1095",2007,"California","San Jose",3759,402.22437892768,"homicide",33,3.53109989481602
"1096",2008,"California","Fresno, Calif.",2782,584.79409236047,"homicide",40,8.40825438332811
"1097",2008,"California","Long Beach, Calif.",3158,676.151630964233,"homicide",40,8.56430184881866
"1098",2008,"California","Los Angeles",26553,689.523542426225,"homicide",384,9.97164313982113
"1099",2008,"California","Los Angeles County, Calif.",7362,731.575709937485,"homicide",135,13.4152025049661
"1100",2008,"California","Oakland, Calif.",7905,1968.44021345312,"homicide",115,28.6363851419493
"1101",2008,"California","Sacramento, Calif.",4660,997.719803453481,"homicide",49,10.4910451436096
"1102",2008,"California","San Diego",6047,475.522055903527,"homicide",55,4.32507244496345
"1103",2008,"California","San Francisco",6744,844.960307914361,"homicide",98,12.2784860877235
"1104",2008,"California","San Jose",3643,385.422298208733,"homicide",31,3.27973956751873
"1105",2009,"California","Fresno, Calif.",2933,609.302615451732,"homicide",42,8.72509711864055
"1106",2009,"California","Long Beach, Calif.",3161,681.29551758846,"homicide",40,8.621265644903
"1107",2009,"California","Los Angeles",24070,625.393631637695,"homicide",312,8.10647333074203
"1108",2009,"California","Los Angeles County, Calif.",6540,644.061487191153,"homicide",102,10.0449956717886
"1109",2009,"California","Oakland, Calif.",6793,1679.13722058667,"homicide",104,25.7073856824693
"1110",2009,"California","Sacramento, Calif.",4165,885.589868766851,"homicide",30,6.37879857455115
"1111",2009,"California","San Diego",5931,451.104487238482,"homicide",41,3.11840903334644
"1112",2009,"California","San Francisco",5957,735.654611580046,"homicide",45,5.55723644806145
"1113",2009,"California","San Jose",3439,360.478779550298,"homicide",28,2.93498279366337
"1114",2010,"California","Fresno, Calif.",3034,613.344384583506,"homicide",45,9.09706569092214
"1115",2010,"California","Long Beach, Calif.",2720,588.417265720151,"homicide",32,6.9225560672959
"1116",2010,"California","Los Angeles",21484,566.468413268819,"homicide",293,7.72552807148407
"1117",2010,"California","Los Angeles County, Calif.",6497,614.416517089612,"homicide",86,8.13295682156482
"1118",2010,"California","Oakland, Calif.",6267,1603.94549605348,"homicide",90,23.0341622219265
"1119",2010,"California","Sacramento, Calif.",4112,881.48033818662,"homicide",33,7.07413695529146
"1120",2010,"California","San Diego",5616,429.554184558384,"homicide",29,2.21813948578937
"1121",2010,"California","San Francisco",5747,713.70469490273,"homicide",48,5.96099275366818
"1122",2010,"California","San Jose",3215,339.87284632673,"homicide",20,2.11429453391434
"1123",2011,"California","Fresno, Calif.",2915,582.440856777494,"homicide",35,6.99328644501279
"1124",2011,"California","Long Beach, Calif.",2857,610.873418560545,"homicide",25,5.34540968288892
"1125",2011,"California","Los Angeles",20045,522.385161915946,"homicide",297,7.74000464400279
"1126",2011,"California","Los Angeles County, Calif.",5595,522.968554587822,"homicide",88,8.22542141264135
"1127",2011,"California","Oakland, Calif.",6652,1682.70021274066,"homicide",104,26.30800092078
"1128",2011,"California","Sacramento, Calif.",3354,710.635376674887,"homicide",36,7.62757112710076
"1129",2011,"California","San Diego",5104,387.57129329898,"homicide",38,2.88552295167736
"1130",2011,"California","San Francisco",5374,659.628501744812,"homicide",50,6.13722089453677
"1131",2011,"California","San Jose",3206,334.983522488616,"homicide",39,4.0749711094997
"1132",2012,"California","Fresno, Calif.",2748,543.071198056959,"homicide",51,10.0788322783497
"1133",2012,"California","Long Beach, Calif.",2705,575.662970080422,"homicide",32,6.8100610138904
"1134",2012,"California","Los Angeles",18547,481.100209020622,"homicide",299,7.75591537699715
"1135",2012,"California","Los Angeles County, Calif.",5458,507.785170961163,"homicide",75,6.97762693698924
"1136",2012,"California","Oakland, Calif.",7963,1993.30641547785,"homicide",127,31.7907716646599
"1137",2012,"California","Sacramento, Calif.",3520,738.63147535342,"homicide",34,7.13450856875463
"1138",2012,"California","San Diego",5529,413.081435093767,"homicide",47,3.51145368952922
"1139",2012,"California","San Francisco",5777,704.200457602305,"homicide",69,8.41091077974019
"1140",2012,"California","San Jose",3547,363.251298825655,"homicide",45,4.60848842603734
"1141",2013,"California","Fresno, Calif.",2552,501.49741783853,"homicide",40,7.86046109464781
"1142",2013,"California","Long Beach, Calif.",2346,499.504966305771,"homicide",34,7.23920241022857
"1143",2013,"California","Los Angeles",16524,426.016281123307,"homicide",251,6.47119865419693
"1144",2013,"California","Los Angeles County, Calif.",5323,500.192634773866,"homicide",72,6.76570913088828
"1145",2013,"California","Oakland, Calif.",7984,1976.7905379475,"homicide",90,22.283460472855
"1146",2013,"California","Sacramento, Calif.",3137,656.026366529899,"homicide",34,7.11026345617359
"1147",2013,"California","San Diego",5303,393.016854590434,"homicide",39,2.89037475561511
"1148",2013,"California","San Francisco",7064,847.141556826481,"homicide",48,5.75634126948911
"1149",2013,"California","San Jose",3215,324.046029654999,"homicide",38,3.83009304102332
"1150",2014,"California","Fresno, Calif.",2382,464.158289278567,"homicide",47,9.15845491019843
"1151",2014,"California","Long Beach, Calif.",2304,489.044262326399,"homicide",23,4.88195227148749
"1152",2014,"California","Los Angeles",19171,490.712025170652,"homicide",260,6.65511066425171
"1153",2014,"California","Los Angeles County, Calif.",5091,457.848856816786,"homicide",71,6.3852423559206
"1154",2014,"California","Oakland, Calif.",6910,1685.39051791002,"homicide",80,19.5124806704488
"1155",2014,"California","Sacramento, Calif.",2968,614.789329013789,"homicide",28,5.79989933031877
"1156",2014,"California","San Diego",5214,380.948205948754,"homicide",32,2.33800203113926
"1157",2014,"California","San Francisco",6761,795.136740939016,"homicide",45,5.29228713833098
"1158",2014,"California","San Jose",3242,321.092149088968,"homicide",32,3.16932411192072
"1159",1975,"Texas","Arlington, Texas",278,247.159444513594,"rape",28,24.8937570013692
"1160",1975,"Texas","Austin, Texas",1215,404.460719041278,"rape",190,63.2490013315579
"1161",1975,"Texas","El Paso, Texas",1618,438.482384823848,"rape",122,33.0623306233062
"1162",1975,"Texas","Fort Worth, Texas",1939,508.556815946495,"rape",169,44.3249622975543
"1163",1975,"Texas","Houston",8924,650.275222940054,"rape",588,42.8464624707252
"1164",1975,"Texas","San Antonio",4222,549.157533551678,"rape",275,35.7693798500027
"1165",1976,"Texas","Arlington, Texas",274,254.954871126826,"rape",30,27.9147669116963
"1166",1976,"Texas","Austin, Texas",1202,421.890575203224,"rape",181,63.5292796271077
"1167",1976,"Texas","El Paso, Texas",1573,435.236142584799,"rape",118,32.6496279879252
"1168",1976,"Texas","Fort Worth, Texas",1732,475.429725886764,"rape",174,47.7625706144902
"1169",1976,"Texas","Houston",8045,544.685172647258,"rape",690,46.716316858497
