"","ORI","year","department_name","total_pop","homs_sum","rape_sum","rob_sum","agg_ass_sum","violent_crime","months_reported","violent_per_100k","homs_per_100k","rape_per_100k","rob_per_100k","agg_ass_per_100k","State","US_State"
"464","FL04804",1987,"Orlando, Fla.",150250,27,181,1029,2174,3411,12,2270.21630615641,17.9700499168053,120.465890183028,684.858569051581,1446.92179700499,"FL","Florida"
"465","FL02902",1987,"Tampa, Fla.",285856,61,297,3427,5114,8899,12,3113.10589947386,21.3394156498377,103.898466360685,1198.8553677376,1789.01264972574,"FL","Florida"
"469","FL01602",1989,"Jacksonville, Fla.",654737,165,609,3940,4735,9449,12,1443.17489312503,25.2009585528235,93.0144470222395,601.768343624998,723.191143924965,"FL","Florida"
"470","FL01306",1989,"Miami",381206,132,285,7289,6387,14093,12,3696.95125470218,34.6269471099615,74.7627267146897,1912.0895263978,1675.47205447973,"FL","Florida"
"471","FL01300",1989,"Miami-Dade County, Fla.",972785,203,768,7877,10292,19140,12,1967.54678577486,20.8679204551879,78.9485857614992,809.736992243918,1057.99328731426,"FL","Florida"
"472","FL04804",1989,"Orlando, Fla.",160197,19,176,1189,1959,3343,12,2086.80562057966,11.8603968863337,109.864729052354,742.211152518462,1222.86934212251,"FL","Florida"
"473","FL02902",1989,"Tampa, Fla.",289463,57,175,3137,4541,7910,12,2732.64631403668,19.6916358912884,60.4567768592186,1083.73090861354,1568.76699267264,"FL","Florida"
"474","FL01602",1990,"Jacksonville, Fla.",636680,176,704,3963,6811,11654,12,1830.4328705158,27.643400138217,110.573600552868,622.44769743042,1069.7681723943,"FL","Florida"
"475","FL01306",1990,"Miami",358548,129,299,8172,7007,15607,12,4352.83420908776,35.9784464004819,83.3919028972411,2279.19274406774,1954.2711157223,"FL","Florida"
"476","FL01300",1990,"Miami-Dade County, Fla.",1036888,213,802,8368,10747,20130,12,1941.38614778067,20.5422379273364,77.3468301301587,807.030267492728,1036.46681223044,"FL","Florida"
"477","FL04804",1990,"Orlando, Fla.",164693,30,181,1449,2449,4109,12,2494.94514035205,18.2157104430668,109.901453006503,879.818814400126,1487.00916250235,"FL","Florida"
"478","FL02902",1990,"Tampa, Fla.",280015,62,366,3163,5723,9314,12,3326.25037944396,22.1416709819117,130.707283538382,1129.58234380301,2043.81908112065,"FL","Florida"
"479","FL01602",1991,"Jacksonville, Fla.",653515,119,716,3846,5964,10645,12,1628.88380526843,18.2092224355983,109.561371965448,588.509827624462,912.603383242925,"FL","Florida"
"480","FL01306",1991,"Miami",367945,125,236,8477,6582,15420,12,4190.84374023292,33.9724687113563,64.1400209270407,2303.87693812934,1788.85431246518,"FL","Florida"
"481","FL01300",1991,"Miami-Dade County, Fla.",1064064,159,747,8635,9598,19139,12,1798.67000481174,14.9427102129195,70.2025442078672,811.5113376639,902.013412727054,"FL","Florida"
"483","FL02902",1991,"Tampa, Fla.",287354,56,335,3010,6629,10030,12,3490.46820298308,19.4881574643123,116.580941974011,1047.48846370679,2306.91063983797,"FL","Florida"
"484","FL01602",1992,"Jacksonville, Fla.",663899,123,713,3614,7098,11548,12,1739.42120714145,18.5269144854865,107.395853887414,544.359910167059,1069.13852860149,"FL","Florida"
"485","FL01306",1992,"Miami",373791,128,272,7065,6480,13945,12,3730.69442549446,34.2437351354099,72.767937162746,1890.09366196618,1733.58909123013,"FL","Florida"
"486","FL01300",1992,"Miami-Dade County, Fla.",1080971,162,649,7488,10650,18949,12,1752.96099525334,14.9865260030103,60.0386134318127,692.710535250252,985.225320568267,"FL","Florida"
"487","FL04804",1992,"Orlando, Fla.",171694,13,140,808,2271,3232,12,1882.41872167927,7.57160995724953,81.5404149242257,470.604680419817,1322.70201637797,"FL","Florida"
"488","FL02902",1992,"Tampa, Fla.",291920,49,303,2999,6513,9864,12,3379.00794738285,16.7854206631954,103.795560427514,1027.33625650863,2231.0907097835,"FL","Florida"
"489","FL01602",1993,"Jacksonville, Fla.",672310,125,699,3604,6989,11417,12,1698.17494905624,18.5926135264982,103.969894840178,536.062233195996,1039.55020749357,"FL","Florida"
"490","FL01306",1993,"Miami",372519,127,204,7082,7089,14502,12,3892.95579554331,34.092220799476,54.76230742593,1901.11108426684,1902.99018305107,"FL","Florida"
"491","FL01300",1993,"Miami-Dade County, Fla.",1103461,183,643,7878,12057,20761,12,1881.44392959969,16.584183763631,58.2712030601897,713.935517431065,1092.6530253448,"FL","Florida"
"492","FL04804",1993,"Orlando, Fla.",176748,15,209,1107,2809,4140,12,2342.31787629846,8.48665897209587,118.247448344536,626.315432140675,1589.26833684115,"FL","Florida"
"493","FL02902",1993,"Tampa, Fla.",288877,43,247,2965,6124,9379,12,3246.7105377029,14.8852279689972,85.5035187986582,1026.3883936762,2119.93339725904,"FL","Florida"
"494","FL01602",1994,"Jacksonville, Fla.",685776,106,648,3427,6242,10423,12,1519.88404376939,15.4569422085346,94.4914957653811,499.725858006113,910.209747789366,"FL","Florida"
"495","FL01306",1994,"Miami",379980,116,221,5841,6793,12971,12,3413.60071582715,30.527922522238,58.160955839781,1537.18616769304,1787.72566977209,"FL","Florida"
"496","FL01300",1994,"Miami-Dade County, Fla.",1125748,162,730,7021,11605,19518,12,1733.78056190195,14.3904319616824,64.8457736544946,623.67421483316,1030.87014145262,"FL","Florida"
"497","FL04804",1994,"Orlando, Fla.",180288,17,144,1095,2853,4109,12,2279.13116790912,9.42935747248846,79.8722044728434,607.36155484558,1582.46805111821,"FL","Florida"
"498","FL02902",1994,"Tampa, Fla.",294663,62,298,3378,6524,10262,12,3482.62252132097,21.040985804122,101.132480155296,1146.39435558587,2214.05469977568,"FL","Florida"
"499","FL01602",1995,"Jacksonville, Fla.",679148,86,625,2920,5965,9596,12,1412.94680982643,12.6629247233298,92.0270692102458,429.950467350268,878.306348542586,"FL","Florida"
"500","FL01306",1995,"Miami",378720,110,198,5676,6943,12927,12,3413.33967046895,29.0452049007182,52.2813688212928,1498.73257287706,1833.28052386988,"FL","Florida"
"501","FL01300",1995,"Miami-Dade County, Fla.",1098208,160,668,6406,11326,18560,12,1690.02593315656,14.5691890789359,60.8263644045572,583.313907747895,1031.31647192517,"FL","Florida"
"502","FL04804",1995,"Orlando, Fla.",179649,19,141,1048,2564,3772,12,2099.64987280753,10.5761791048099,78.4863817778,583.359773781095,1427.22753814382,"FL","Florida"
"503","FL02902",1995,"Tampa, Fla.",289882,47,277,2626,5785,8735,12,3013.29506488847,16.2134937664291,95.5561228361885,905.885843205166,1995.63960508069,"FL","Florida"
"504","FL01602",1996,"Jacksonville, Fla.",690367,85,681,2792,6207,9765,12,1414.46505988844,12.3122918679485,98.6431854361521,404.422575238967,899.087007345369,"FL","Florida"
"505","FL01306",1996,"Miami",384976,124,201,5139,6526,11990,12,3114.47986367981,32.2098000914343,52.2110469224056,1334.88840862807,1695.1706080379,"FL","Florida"
"507","FL04804",1996,"Orlando, Fla.",182616,13,165,1080,2744,4002,12,2191.48376922066,7.11876286853288,90.3535287159942,591.404915231962,1502.60656240417,"FL","Florida"
"508","FL02902",1996,"Tampa, Fla.",294670,43,264,2671,5711,8689,12,2948.7222995215,14.5925951063902,89.591746699698,906.437709980656,1938.10024773475,"FL","Florida"
"509","FL01602",1997,"Jacksonville, Fla.",702545,75,606,2369,6387,9437,12,1343.25915065939,10.6754727455181,86.2578197837861,337.202599121764,909.12325900832,"FL","Florida"
"510","FL01306",1997,"Miami",391766,98,189,4517,6214,11018,12,2812.39311221494,25.0149323831062,48.2430838817049,1152.98417933154,1586.15091661859,"FL","Florida"
"511","FL01300",1997,"Miami-Dade County, Fla.",1136368,162,843,5273,10717,16995,12,1495.55425707165,14.2559452571702,74.1837151345339,464.022218154682,943.092378525266,"FL","Florida"
"512","FL04804",1997,"Orlando, Fla.",185837,14,174,1262,2790,4240,12,2281.5693322643,7.5334836442689,93.6304395787706,679.089739933382,1501.31566910787,"FL","Florida"
"513","FL02902",1997,"Tampa, Fla.",299867,35,265,2539,5149,7988,12,2663.84763912001,11.6718411829244,88.3725118135707,846.708707527004,1717.09457859651,"FL","Florida"
"514","FL01602",1998,"Jacksonville, Fla.",703251,74,521,2051,5467,8113,12,1153.6421562145,10.5225588019071,74.0845018350489,291.645514901507,777.389580676032,"FL","Florida"
"515","FL01306",1998,"Miami",372949,86,140,3797,5482,9505,12,2548.60584154938,23.0594531692001,37.5386446940466,1018.10167073782,1469.90607294831,"FL","Florida"
"516","FL01300",1998,"Miami-Dade County, Fla.",1070656,120,773,4195,9587,14675,12,1370.65500029888,11.2080817741646,72.1987267619105,391.815858688505,895.432333074302,"FL","Florida"
"517","FL04804",1998,"Orlando, Fla.",181527,25,203,1123,2737,4088,12,2252.00658855157,13.7720559476001,111.829094294513,618.640753166196,1507.76468514326,"FL","Florida"
"518","FL02902",1998,"Tampa, Fla.",295027,40,266,2464,4773,7543,12,2556.71514810509,13.5580811247784,90.1612394797764,835.17779728635,1617.81803021418,"FL","Florida"
"519","FL01602",1999,"Jacksonville, Fla.",702462,83,459,1703,5020,7265,12,1034.21964462135,11.8155857541048,65.3416127847485,242.433042641452,714.62940344104,"FL","Florida"
"520","FL01306",1999,"Miami",373450,63,113,3076,4609,7861,12,2104.9671977507,16.8697282099344,30.258401392422,823.671174186638,1234.16789396171,"FL","Florida"
"521","FL01300",1999,"Miami-Dade County, Fla.",1151382,101,642,3478,8407,12628,12,1096.76892638586,8.77206695953211,55.7590790893031,302.071771141116,730.166009195905,"FL","Florida"
"522","FL04804",1999,"Orlando, Fla.",183547,19,169,1096,2638,3922,12,2136.78240450675,10.3515720769067,92.0745095261704,597.12226296262,1437.23405994105,"FL","Florida"
"523","FL02902",1999,"Tampa, Fla.",292941,31,233,2321,4018,6603,12,2254.03750243223,10.5823356921701,79.5382005250204,792.3097142428,1371.60725197224,"FL","Florida"
"524","FL01602",2000,"Jacksonville, Fla.",735617,79,443,2022,5663,8207,12,1115.66209046284,10.7392841655372,60.2215555105442,274.871298515396,769.829952271359,"FL","Florida"
"525","FL01306",2000,"Miami",362470,66,118,3077,4616,7877,12,2173.14536375424,18.208403454079,32.5544182966866,848.897839821227,1273.48470218225,"FL","Florida"
"526","FL01300",2000,"Miami-Dade County, Fla.",1204294,101,726,3516,8261,12604,12,1046.58829156336,8.38665641446358,60.2842827415897,291.955286665881,685.962065741422,"FL","Florida"
"527","FL04804",2000,"Orlando, Fla.",185951,21,141,1044,2720,3926,12,2111.30889320305,11.293297696705,75.8264273921625,561.438228350479,1462.7509397637,"FL","Florida"
"528","FL02902",2000,"Tampa, Fla.",303447,38,235,2183,3925,6381,12,2102.83838693413,12.5227799253247,77.443507432929,719.400752025889,1293.47134754998,"FL","Florida"
"529","FL01602",2001,"Jacksonville, Fla.",754679,75,287,2195,4831,7388,12,978.959266125068,9.93800012985654,38.029413830251,290.852137133801,640.139715031159,"FL","Florida"
"530","FL01306",2001,"Miami",371863,66,118,2719,4307,7210,12,1938.88609514794,17.7484718834625,31.7321163977056,731.183258350522,1158.22224851625,"FL","Florida"
"531","FL01300",2001,"Miami-Dade County, Fla.",1235499,89,508,3260,8452,12309,12,996.277617383745,7.2035671416974,41.116989977329,263.860998673411,684.096061591308,"FL","Florida"
"532","FL04804",2001,"Orlando, Fla.",190769,15,135,1086,2449,3685,12,1931.65556248657,7.86291273739444,70.76621463655,569.274882187357,1283.75155292527,"FL","Florida"
"533","FL02902",2001,"Tampa, Fla.",311310,34,212,2359,4011,6616,12,2125.21281038193,10.9215894124827,68.09932221901,757.765571295493,1288.42632745495,"FL","Florida"
"534","FL01602",2002,"Jacksonville, Fla.",769253,90,277,2016,4660,7043,12,915.563540213688,11.6996618797717,36.008959341075,262.072426106885,605.782492885956,"FL","Florida"
"535","FL01306",2002,"Miami",379044,65,96,2706,4361,7228,12,1906.90262871857,17.1484049345195,25.3268749802134,713.901288504765,1150.52606029907,"FL","Florida"
"536","FL01300",2002,"Miami-Dade County, Fla.",1235648,94,494,3198,8115,11901,12,963.138369503289,7.60734448645569,39.9790231522246,258.811570932822,656.740430931786,"FL","Florida"
"537","FL04804",2002,"Orlando, Fla.",194454,15,121,1034,2449,3619,12,1861.1085398089,7.71390663087414,62.2255134890514,531.745297088257,1259.42382260072,"FL","Florida"
"538","FL02902",2002,"Tampa, Fla.",317322,37,204,2334,3714,6289,12,1981.89851318219,11.6600802969854,64.2880102860816,735.530470626052,1170.41995197307,"FL","Florida"
"539","FL01602",2003,"Jacksonville, Fla.",776417,92,213,2344,4080,6729,12,866.6734499631,11.8493026299012,27.4337115235756,301.899623527048,525.490812282575,"FL","Florida"
"540","FL01306",2003,"Miami",381651,74,107,2928,4048,7157,12,1875.27348284165,19.3894421867098,28.0360853240264,767.193063820087,1060.65489151083,"FL","Florida"
"541","FL01300",2003,"Miami-Dade County, Fla.",1262490,95,588,3019,7881,11583,12,917.472613644464,7.52481207771943,46.5746263336739,239.130606975105,624.242568257966,"FL","Florida"
"542","FL04804",2003,"Orlando, Fla.",197268,21,136,849,2316,3322,12,1684.00348764118,10.6454163878581,68.9417442261289,430.378976823408,1174.03735020378,"FL","Florida"
"543","FL02902",2003,"Tampa, Fla.",320908,41,222,1769,3701,5733,12,1786.49332518977,12.7762473980082,69.1787054233612,551.248332855522,1153.29003951288,"FL","Florida"
"544","FL01602",2004,"Jacksonville, Fla.",790972,104,209,2223,3997,6533,12,825.945798334202,13.1483794622313,26.4231856500609,281.046611005194,505.327622216716,"FL","Florida"
"545","FL01306",2004,"Miami",385186,69,102,2367,3923,6461,12,1677.37145171424,17.9134236446808,26.4807132138759,614.508315463179,1018.4689993925,"FL","Florida"
"546","FL01300",2004,"Miami-Dade County, Fla.",1116701,88,464,2281,6360,9193,12,823.228420141112,7.88035472342194,41.550961268952,204.262376410516,569.534727738222,"FL","Florida"
"547","FL04804",2004,"Orlando, Fla.",203764,17,174,962,2409,3562,12,1748.10074399796,8.34298502188807,85.3929055181485,472.114799473901,1182.25005398402,"FL","Florida"
"548","FL02902",2004,"Tampa, Fla.",324704,30,181,1413,3554,5178,12,1594.68315758352,9.23918399526954,55.7430767714595,435.165566177195,1094.5353306396,"FL","Florida"
"549","FL01602",2005,"Jacksonville, Fla.",795259,91,189,2253,4067,6600,12,829.918303345199,11.4428129703656,23.7658423230671,283.303929914657,511.40571813711,"FL","Florida"
"550","FL01306",2005,"Miami",388295,54,62,2019,3999,6134,12,1579.72675414311,13.9069521884134,15.9672414015117,519.965490155681,1029.88707039751,"FL","Florida"
"551","FL01300",2005,"Miami-Dade County, Fla.",1136560,70,432,2341,6420,9263,12,815.003167452664,6.15893573590484,38.0094319701556,205.972407967903,564.862391778701,"FL","Florida"
"552","FL04804",2005,"Orlando, Fla.",210290,22,165,1204,2410,3801,12,1807.50392315374,10.461743306862,78.4630748014646,572.542679157354,1146.03642588806,"FL","Florida"
"553","FL02902",2005,"Tampa, Fla.",329035,20,210,1160,3317,4707,12,1430.54690230523,6.07838071937636,63.8229975534518,352.546081723829,1008.09944230857,"FL","Florida"
"554","FL01602",2006,"Jacksonville, Fla.",795822,110,218,2304,4031,6663,12,837.247525200359,13.8221863683085,27.3930602571932,289.511976296207,506.52030227865,"FL","Florida"
"555","FL01306",2006,"Miami",392934,77,101,2111,3642,5931,12,1509.41379468308,19.5961662772883,25.7040622598197,537.240350796826,926.873215349143,"FL","Florida"
"556","FL01300",2006,"Miami-Dade County, Fla.",1145259,98,413,2356,6180,9047,12,789.952316462914,8.55701636049138,36.061711804928,205.717658625691,539.615929671804,"FL","Florida"
"557","FL04804",2006,"Orlando, Fla.",216819,49,163,1528,2560,4300,12,1983.22102767746,22.5994954316734,75.1779133747504,704.735286114224,1180.70833275682,"FL","Florida"
"558","FL02902",2006,"Tampa, Fla.",331487,25,133,1211,2470,3839,12,1158.11479786538,7.54177388555207,40.122237071137,365.323527016142,745.127259892545,"FL","Florida"
"559","FL01602",2007,"Jacksonville, Fla.",797350,123,249,3114,4660,8146,12,1021.63416316549,15.4260989527811,31.2284442214837,390.543675926507,584.435944064714,"FL","Florida"
"560","FL01306",2007,"Miami",410252,78,57,2537,3447,6119,12,1491.52228386455,19.0127043865722,13.8938993594181,618.400397804276,840.215282314285,"FL","Florida"
"561","FL01300",2007,"Miami-Dade County, Fla.",1082395,84,353,2679,5498,8614,12,795.827770823036,7.7605679996674,32.6128631414594,247.506686560821,507.947653121088,"FL","Florida"
"562","FL04804",2007,"Orlando, Fla.",224417,39,162,1534,2534,4269,12,1902.26230633152,17.3783626017637,72.1870446534799,683.548929002705,1129.14797007357,"FL","Florida"
"563","FL02902",2007,"Tampa, Fla.",337220,28,80,1205,2262,3575,12,1060.13878180416,8.30318486448016,23.7233853270862,357.333491489235,670.778720123362,"FL","Florida"
"564","FL01602",2008,"Jacksonville, Fla.",806080,115,262,2938,4717,8032,12,996.427153632394,14.2665740373164,32.502977371973,364.479952362048,585.177649861056,"FL","Florida"
"565","FL01306",2008,"Miami",427740,63,42,2415,3189,5709,12,1334.68929723664,14.728573432459,9.81904895497265,564.595314910927,745.54635993828,"FL","Florida"
"566","FL01300",2008,"Miami-Dade County, Fla.",1057396,95,339,2552,5763,8749,12,827.409976962273,8.98433510245925,32.0598905235125,241.34761243659,545.018138899712,"FL","Florida"
"567","FL04804",2008,"Orlando, Fla.",229808,43,131,1320,2335,3829,12,1666.17350135765,18.7112720183806,57.0041077769268,574.392536378194,1016.06558518415,"FL","Florida"
"568","FL02902",2008,"Tampa, Fla.",336911,27,83,1056,1809,2975,12,883.022519300349,8.01398588944855,24.6355862527492,313.435892565099,536.937054593053,"FL","Florida"
"569","FL01602",2009,"Jacksonville, Fla.",810064,99,218,2359,4096,6772,12,835.98332971222,12.2212565920717,26.9114539098145,291.211558592901,505.639060617433,"FL","Florida"
"570","FL01306",2009,"Miami",419205,59,65,2094,2765,4983,12,1188.67857015064,14.0742596104531,15.5055402488043,499.516942784557,659.581827506828,"FL","Florida"
"571","FL01300",2009,"Miami-Dade County, Fla.",1150883,86,273,2314,5142,7815,12,679.043829824578,7.47252327126215,23.7209168959833,201.06300988024,446.787379777093,"FL","Florida"
"572","FL04804",2009,"Orlando, Fla.",235109,28,117,767,1902,2814,12,1196.89165450919,11.9093696966088,49.7641519465439,326.231662760677,808.986470105355,"FL","Florida"
"573","FL02902",2009,"Tampa, Fla.",345233,20,80,909,1588,2597,12,752.245584865873,5.79318894775413,23.1727557910165,263.300437675425,459.979202451678,"FL","Florida"
"574","FL01602",2010,"Jacksonville, Fla.",823209,80,316,1693,3380,5469,12,664.351337266721,9.7180667363938,38.3863636087555,205.658587308934,410.588319612638,"FL","Florida"
